,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
1103,19.001705,-98.197611,31.289619719732272,246.75246,552.0910676689973,552.2948008083123,15,7.8,48.22154,1.683241
1104,19.045439,-98.208468,29.753131163318038,334.21683,551.9104090277456,552.1142088310836,15,7.8,37.37781,1.5726138
1107,18.535047,-101.323693,33.001421872197476,239.8848,202.06828031398902,202.62425794818557,15,7.8,79.82552,1.9021418
1198,20.043186,-100.716777,33.001421872197476,365.82617,345.6324269517356,345.9577641281474,15,7.8,58.777733,1.7692128
1217,19.699521,-103.447815,33.001421872197476,622.10376,193.5942745440814,194.1745172164699,15,7.8,78.06267,1.8924434
1219,19.928698,-99.833027,33.001421872197476,529.00757,418.00973719494016,418.2787830978078,15,7.8,60.918335,1.7847481
1245,20.626163,-105.219166,33.001421872197476,625.00989,377.7995816153771,378.0972412868864,15,7.8,61.783684,1.7908738
1319,19.3728,-99.0983,32.823017845092465,211.91898,466.25139541646945,466.4926191568361,15,7.8,52.971077,1.7240388
1436,20.682656,-103.377486,24.810286417881752,318.98447,300.145569624135,300.5201540080074,15,7.8,64.96469,1.8126774
1453,19.190906,-104.680633,33.001421872197476,409.68088,223.40797209044672,223.91096889961827,15,7.8,72.20662,1.858577
1454,19.325266,-103.760813,33.001421872197476,430.89362,166.44997010872916,167.12448219574782,15,7.8,98.84443,1.9949522
1482,19.3877,-99.1578,24.810286417881752,261.28577,460.55556754341205,460.7997729982453,15,7.8,49.296837,1.692819
1607,17.026234,-96.726179,38.847097797266784,254.89703,712.7072276450126,712.8650589960486,15,7.8,69.31083,1.8408011
1696,18.27607,-103.34879,33.001421872197476,370.02652,44.19035899055364,46.66677434443059,15,7.8,501.8711,2.7005923
1705,20.682533,-103.4422,24.810286417881752,345.23602,301.06055690050925,301.4340042550687,15,7.8,60.823975,1.7840748
1711,18.585371,-103.670344,33.001421872197476,619.92047,93.80146093737885,94.99323172724786,15,7.8,177.93193,2.250254
1967,19.934402,-105.240699,33.001421872197476,488.54379,323.9050214506764,324.2521594700074,15,7.8,62.009052,1.7924551
1969,16.247374,-93.912575,38.847097797266784,478.65564,1035.7996403290974,1035.9082463741117,15,7.8,60.21651,1.7797155
2078,19.393,-99.147,33.6908274115204,232.70119,461.8844625131772,462.1279657314482,15,7.8,50.081272,1.6996753
2375,19.434521,-99.133503,31.959340682442914,226.8056,464.86061315539644,465.10255822045434,15,7.8,50.25287,1.7011609
2637,21.523494,-104.909994,33.001421872197476,537.31055,442.2665315483008,442.5208299365852,15,7.8,66.642944,1.8237542
2639,19.422809,-99.159111,32.63318932972712,236.25122,461.7393366356562,461.98291634727775,15,7.8,51.53705,1.7121196
2641,20.62461,-103.235717,33.001421872197476,493.66428,292.26733853271094,292.65200695193306,15,7.8,62.009052,1.7924551
2666,19.054336,-104.297848,33.001421872197476,262.17523,180.57467242229,181.196612331515,15,7.8,82.61907,1.9170803
2691,19.330278,-99.181023,38.847097797266784,367.31436,456.0150411070517,456.2616767994722,15,7.8,81.6611,1.9120152
