,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
1846,16.689,-98.398,33.001421872197476,502.34274,173.644255073845,180.69954986150503,50,8.1,72.88937,1.8626642
1864,19.418,-99.14,32.63318932972712,213.8649,178.86715702673973,185.724149918174,50,8.1,63.24043,1.8009948
1867,19.293,-99.035,32.823017845092465,264.15567,160.72283234176356,168.32061322356998,50,8.1,82.45277,1.9162053
1871,16.858,-99.894,44.276666314707946,431.98129,252.76964508858873,257.66740864574064,50,8.1,95.746704,1.9811238
1911,16.836,-99.914,35.61953488041968,345.5799,256.015275860653,260.852106516329,50,8.1,49.78972,1.6971396
1918,19.421,-99.157,32.823017845092465,236.25122,180.37657583777568,187.17828162198958,50,8.1,63.24043,1.8009948
1926,19.418,-99.158,32.823017845092465,229.07602,180.2034796172509,187.01148110788537,50,8.1,63.24043,1.8009948
1938,18.356,-102.293,33.001421872197476,317.28577,469.7230095209463,472.3766565712313,50,8.1,15.856326,1.2002026
1944,19.419,-99.156,32.823017845092465,229.07602,180.13694697655586,186.94737138038207,50,8.1,63.24043,1.8009948
2012,19.48,-98.991,32.823017845092465,184.53062,173.83775322540876,180.8855009293396,50,8.1,71.7285,1.8556918
2096,19.45,-99.144,32.63318932972712,202.45233,181.83294558386396,188.58213091304393,50,8.1,63.24043,1.8009948
2153,19.3728,-99.0983,32.823017845092465,211.91898,172.03014150171438,179.1490150268761,50,8.1,83.133446,1.9197757
2213,17.553,-99.5,33.001421872197476,446.94415,175.16677547590345,182.16311160777192,50,8.1,61.949623,1.7920387
2248,18.045264,-102.188937,33.001421872197476,434.26093,458.28710415604655,461.00658328893206,50,8.1,20.621502,1.3143203
2304,19.422809,-99.159111,32.63318932972712,236.25122,180.68315013811883,187.4737334770767,50,8.1,63.24043,1.8009948
2327,17.045,-100.266,24.810286417881752,223.78697,276.63335518720413,281.11565805221494,50,8.1,56.365826,1.7510159
2335,18.358,-100.658,38.847097797266784,231.70877,288.09429408749503,292.4009614993974,50,8.1,83.18845,1.920063
2351,16.803,-99.395,44.276666314707946,260.58636,215.3149846591778,221.04420964771273,50,8.1,93.56979,1.9711356
2364,17.328,-101.04,33.001421872197476,389.08398,344.58776525907524,348.19639281049933,50,8.1,37.907845,1.578729
2367,18.009,-102.178,32.823017845092465,283.37213,457.25725055179527,459.98281835541127,50,8.1,19.15978,1.2823905
2371,18.025,-102.204,32.823017845092465,361.84427,460.0591128936371,462.7681788503617,50,8.1,18.222937,1.2606183
2378,17.652,-99.842,33.001421872197476,886.69141,206.67116826419354,212.63342115407588,50,8.1,58.68802,1.7685494
2393,17.542,-101.271,33.001421872197476,302.72543,363.63080240780033,367.0522584860918,50,8.1,38.699753,1.5877082
2529,17.344,-100.214,33.001421872197476,535.20764,257.2626964490789,262.07650597535616,50,8.1,124.24178,2.0942676
2652,18.011,-101.216,33.001421872197476,449.25885,350.4501748065866,353.9990466399127,50,8.1,43.464916,1.6381389
2665,17.933,-102.2,38.847097797266784,230.4633,460.2009935741566,462.90922920875204,50,8.1,59.59965,1.7752438
2671,17.933,-102.2,38.847097797266784,230.4633,460.2009935741566,462.90922920875204,50,8.1,59.59965,1.7752438
