,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
686,16.445191,-95.444705,33.001421872197476,384.52698,488.32867306925647,489.9641751613895,40,6.5,2.3859038,0.37765294
694,19.33,-99.183,33.001421872197476,367.31436,271.48885049221906,274.4197440811912,40,6.5,8.995369,0.954019
695,19.415,-99.156,38.847097797266784,229.07602,281.3938483813336,284.22262032930627,40,6.5,19.288467,1.2852978
697,19.49,-98.97,32.823017845092465,201.96704,295.29876364466253,297.99557011819195,40,6.5,20.520712,1.3121924
698,19.4151,-99.1576,38.847097797266784,229.07602,281.3590234950573,284.18814208564754,40,6.5,19.288467,1.2852978
700,19.4151,-99.1576,38.847097797266784,229.07602,281.3590234950573,284.18814208564754,40,6.5,19.288467,1.2852978
702,19.4152,-99.1559,32.823017845092465,229.07602,281.418195316423,284.2467249682086,40,6.5,21.499731,1.332433
703,19.4152,-99.1561,38.847097797266784,229.07602,281.41249240193554,284.2410788043653,40,6.5,19.288467,1.2852978
704,19.4152,-99.1561,44.276666314707946,229.07602,281.41249240193554,284.2410788043653,40,6.5,19.288467,1.2852978
725,19.109501,-98.226919,33.001421872197476,412.96628,295.70500867937903,298.3981436907268,40,6.5,2.878428,0.45915538
731,16.565153,-94.616947,38.847097797266784,324.77359,578.6302998775375,580.0112274226844,40,6.5,2.1686168,0.3361828
732,17.078389,-96.744158,38.847097797266784,491.28497,340.5673811927578,342.90835675511494,40,6.5,12.410764,1.0937985
734,19.49,-98.97,32.823017845092465,201.96704,295.29876364466253,297.99557011819195,40,6.5,20.520712,1.3121924
739,19.49,-98.97,32.823017845092465,201.96704,295.29876364466253,297.99557011819195,40,6.5,20.520712,1.3121924
744,17.061391,-96.716899,38.847097797266784,318.38348,343.5348097332032,345.8557003989209,40,6.5,15.541068,1.1914809
749,16.031121,-95.670297,38.847097797266784,533.6394,471.4374529389747,473.1313475490585,40,6.5,-5.3355513,-5.3355513
750,19.415,-99.156,38.847097797266784,229.07602,281.3938483813336,284.22262032930627,40,6.5,19.288467,1.2852978
764,19.418,-99.158,32.823017845092465,229.07602,281.6594034053375,284.48553482848763,40,6.5,21.499731,1.332433
786,19.421,-99.157,32.823017845092465,236.25122,282.01032566755055,284.8329752383279,40,6.5,19.275887,1.2850144
852,19.419,-99.156,32.823017845092465,229.07602,281.8237757617473,284.64827521804455,40,6.5,21.499731,1.332433
883,19.00147,-98.18227,33.001421872197476,364.29205,289.19632605198876,291.94950762412356,40,6.5,5.2140727,0.7171771
886,18.965484,-98.259988,25.587519373094974,336.85324,280.70961283304524,283.54521109847394,40,6.5,7.3764334,0.8678464
891,17.798341,-98.559717,33.001421872197476,853.57428,166.36694257567194,171.1080348258869,40,6.5,5.25512,0.7205826
900,19.421758,-102.074059,33.001421872197476,514.78662,371.541677305456,373.68866449887344,40,6.5,1.7201694,0.23557122
904,19.020738,-102.085089,33.001421872197476,531.96918,341.0701065920005,343.40765514280343,40,6.5,9.969892,0.9986904
905,17.216711,-100.79117,33.001421872197476,392.71118,113.06353488164346,119.9306587988768,40,6.5,16.493942,1.2173245
914,17.048621,-100.267261,33.001421872197476,328.43289,52.157975283366056,65.73016343856315,40,6.5,76.00362,1.8808342
916,18.567007,-101.977162,33.001421872197476,365.34225,299.85365089370686,302.5098543093845,40,6.5,5.6471367,0.7518283
921,19.330241,-98.256828,38.847097797266784,590.98724,313.96169628211356,316.49952090381134,40,6.5,8.908674,0.94981307
