,Clave,Institucion,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Elev_estacion,Lat_epicentro,Lon_epicentro,Suelo,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Filepath
1429,OXCU,INSTITUTO DE INGENIERIA UNAM,2019/02/01 16:14:12,16:15:33.000,6.5,M,A,17.048881,-96.713269,1539.0,14.5818,-92.4807,Arcilla,76.2,6.4881,544.75447400387,"['N90E', 'V', 'N00E']",60.950823424112194,200.0,0.06993921947643578,2.2222222222222223,0.004891494420973054,0.008785942460293999,6.650186998442276e-05,34.68838390717256,5.73218561352663,C:\Users\huevo\Downloads\Archivos_Acc\OXCU1902-012
1430,OXCU,INSTITUTO DE INGENIERIA UNAM,2019/08/02 08:35:00,08:34:56.000,5.0,M,A,17.048881,-96.713269,1539.0,18.031,-95.4352,Arcilla,60.0,5.5615,179.2280816020542,"['N90E', 'V', 'N00E']",20.95192545953315,200.0,0.031826409589410146,2.4956521739130437,0.001012920347352898,0.004821815706435284,6.270370153467487e-05,14.99126781094067,3.740824646398719,C:\Users\huevo\Downloads\Archivos_Acc\OXCU1908-021
1431,OXCU,INSTITUTO DE INGENIERIA UNAM,2019/10/10 22:11:08,22:10:59.000,5.0,M,A,17.048881,-96.713269,1539.0,15.6072,-96.88,Arcilla,23.0,4.3053,161.37610974579027,"['N90E', 'V', 'N00E']",20.543266692996383,200.0,0.037252464477050384,2.4,0.0013877461096139007,0.0045495806952147114,0.0001945754248757423,26.156914301422784,4.6416792609638,C:\Users\huevo\Downloads\Archivos_Acc\OXCU1910-101
1432,OXCU,INSTITUTO DE INGENIERIA UNAM,2020/01/05 04:40:49,04:40:36.000,6.0,M,A,17.048881,-96.713269,1539.0,16.2527,-94.6173,Arcilla,80.8,16.5318,249.30959367774653,"['N90E', 'V', 'N00E']",99.67498870154856,200.0,0.106536250740808,2.355421686746988,0.011349972721908312,0.01330170218731099,6.396169859186574e-05,25.06219131096648,4.645701010118559,C:\Users\huevo\Downloads\Archivos_Acc\OXCU2001-051
1433,OXJM,INSTITUTO DE INGENIERIA UNAM,2001/01/19 01:12:53,01:13:24.000,5.4,Mb,A,16.445191,-95.444705,1600.0,15.1,-93.03,Roca,108.0,5.0735,307.3557103218694,"['N00W', 'N90W', 'V']",17.13376634594323,200.0,0.038830381293015546,4.140261934938741,0.0015077985113609717,0.0066780186952416646,0.0001166409657125199,13.473118332108687,3.6409380082705995,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0101-191
1434,OXJM,INSTITUTO DE INGENIERIA UNAM,2001/11/28 14:32:36.2,14:32:53,5.7,Mb,A,16.445191,-95.444705,1600.0,15.41,-93.64,Roca,36.0,39.0714,231.3437236834417,"['N00W', 'N90W', 'V']",75.264370723193,200.0,0.204467494470058,3.318795872779491,0.041806956294863196,0.029452986670850285,0.00021376121862651563,19.83724538129335,4.388161773856472,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0111-281
1435,OXJM,INSTITUTO DE INGENIERIA UNAM,2002/01/16 23:09:55,23:10:11,5.8,Mb,A,16.445191,-95.444705,1600.0,15.43,-93.55,Roca,76.0,61.1089,239.01787894911675,"['N00W', 'N90W', 'V']",130.8234902700943,200.0,0.36145640572257415,1.8554788166168434,0.13065073323788212,0.044751769145824606,0.0001756945579180141,30.543342917427786,5.232307328300157,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0201-161
1436,OXJM,INSTITUTO DE INGENIERIA UNAM,2007/07/06 01:09:19,01:09:26.000,6.2,M,A,16.445191,-95.444705,1600.0,16.9,-94.1,Roca,100.0,10.6654,157.84521254567053,"['N00W', 'N90W', 'V']",53.58086375973386,200.0,0.08199986968670805,2.3367025323334416,0.006723978628637103,0.01398711671038772,0.00021024515313916478,11.821487517426418,3.433081435145216,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0707-061
1437,OXJM,INSTITUTO DE INGENIERIA UNAM,2008/04/15 03:03:06,03:04:47.000,6.5,M,A,16.445191,-95.444705,158.0,13.27,-91.04,Roca,40.0,2.4206,603.7716972768117,"['N00W', 'N90W', 'V']",24.866927793997903,200.0,0.040382702141858635,1.7856361328723356,0.001630762632278074,0.0045463696021122695,0.00014079165064971653,47.15081102200409,6.686584564601198,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0804-151
1438,OXJM,INSTITUTO DE INGENIERIA UNAM,2008/10/16 19:41:22,19:42:14.000,6.6,M,A,16.445191,-95.444705,158.0,13.87,-92.5,Roca,23.0,2.3182,434.9825017198106,"['N00W', 'N90W', 'V']",26.85032550294239,200.0,0.02827073366696934,1.625105071448585,0.0007992343820687137,0.004072948919138431,8.348924241031816e-05,21.249813208289922,4.5309682213242635,C:\Users\huevo\Downloads\Archivos_Acc\OXJM0810-161
1439,OXJM,INSTITUTO DE INGENIERIA UNAM,2010/06/30 07:22:27,07:22:38.000,6.0,M,A,16.445191,-95.444705,158.0,16.22,-98.03,Roca,8.0,4.6499,288.5601788380069,"['NOOW', 'N90W', 'V']",34.3827659049784,200.0,0.03441831213782776,1.1924496016255817,0.0011846202104169418,0.003634375608098998,1.6715577880158563e-05,48.63403119946192,6.677045691506142,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1006-301
1440,OXJM,INSTITUTO DE INGENIERIA UNAM,2011/02/25 13:07:27,13:07:04.000,6.0,M,A,16.445191,-95.444705,158.0,17.73,-95.21,Roca,135.0,24.3432,145.22843186205014,"['N00W', 'N90W', 'V']",84.91801643509088,200.0,0.067703039859732,2.8472906403940885,0.00458370160624846,0.01119024901092293,0.00016449100509267214,14.579304542415382,3.7967539013904723,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1102-251
1441,OXJM,INSTITUTO DE INGENIERIA UNAM,2011/04/07 13:11:22,13:11:00.000,6.7,M,A,16.445191,-95.444705,158.0,17.2,-94.34,Roca,167.0,21.8734,148.77323299964695,"['N00W', 'N90W', 'V']",149.74254437940087,200.0,0.05611346216681654,2.8902439024390247,0.0031487206363467516,0.010280654432849944,0.0003011251018332103,9.001428296860704,3.0206883401575646,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1104-071
1442,OXJM,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:48:35.000,6.5,M,A,16.445191,-95.444705,158.0,17.84,-99.98,Roca,58.0,1.2616,527.6125172693555,"['N00W', 'N90W', 'V']",15.913054886164462,200.0,0.01040341182079752,1.50920245398773,0.00010823097751310957,0.0015369850283681805,1.879625263243537e-05,21.67472809478377,4.566718681103448,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1112-111
1443,OXJM,INSTITUTO DE INGENIERIA UNAM,2012/01/21 18:47:15,18:47:04.000,6.0,M,A,16.445191,-95.444705,158.0,14.74,-93.24,Roca,16.0,7.1568,309.9208349953265,"['N00W', 'N90W', 'V']",51.26788919797201,200.0,0.025979185474006537,2.5145631067961163,0.0006749180778928323,0.004611510481558263,5.0586535457249354e-05,10.579382034942237,3.287482496136708,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1201-211
1444,OXJM,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:02:53.000,7.4,M,A,16.445191,-95.444705,158.0,16.251,-98.521,Roca,16.0,18.7243,342.7492476298887,"['N00W', 'N90W', 'V']",151.8853177084782,200.0,0.1011007573529736,0.946969696969697,0.010221363137344845,0.011439436806000479,2.37126754084556e-05,43.62666208806536,6.385801360795762,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1203-201
1445,OXJM,INSTITUTO DE INGENIERIA UNAM,2012/04/02 17:36:42,17:37:24.000,6.0,M,A,16.445191,-95.444705,158.0,16.27,-98.47,Roca,10.0,3.7848,336.9610227777122,"['N00W', 'N90W', 'V']",17.81842501994729,200.0,0.029776529050699694,1.2307692307692308,0.0008866416823071628,0.0032431729037514082,2.3965191148991233e-05,46.940503108665645,6.5748829669806526,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1204-021
1446,OXJM,INSTITUTO DE INGENIERIA UNAM,2013/09/07 00:13:28,00:14:11.000,6.1,M,A,16.445191,-95.444705,158.0,14.34,-92.26,Roca,69.0,4.0104,424.49928336944265,"['N00W', 'N90W', 'V']",43.88280435101714,200.0,0.02476189460823442,2.645993090081739,0.0006131514245893088,0.004081357487485547,2.2298271644231468e-05,11.333863658777233,3.3634214925318986,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1309-071
1447,OXJM,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:29:21.000,7.2,M,A,16.445191,-95.444705,158.0,17.18,-101.19,Roca,10.0,1.7448,644.051521295397,"['N00W', 'N90W', 'V']",27.096798545281253,200.0,0.021589374404072714,0.9945677143860977,0.00046610108715923004,0.0023914216447936338,1.803732830030783e-05,48.213353379518246,6.779373633218604,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1404-181
1448,OXJM,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,17:02:08.000,6.4,M,A,16.445191,-95.444705,158.0,17.11,-100.87,Roca,17.0,2.0362,607.7776406875512,"['N00W', 'N90W', 'V']",19.712598952535608,200.0,0.02529587519309332,0.881088073843572,0.0006398813017845541,0.0025346454248503097,1.6042850292329632e-05,59.95427499948014,7.530487028896489,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1405-081
1449,OXJM,INSTITUTO DE INGENIERIA UNAM,2014/07/07 11:23:58,11:23:59.000,6.9,M,A,16.445191,-95.444705,158.0,14.75,-92.63,Roca,60.0,14.7376,365.3601443883213,"['N00W', 'N90W', 'V']",101.39379310872822,200.0,0.04327891065782517,1.44,0.0018730641077280134,0.008174767318528084,6.926925593799302e-05,9.979211793582113,3.2722249776042602,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1407-071
1450,OXJM,INSTITUTO DE INGENIERIA UNAM,2014/07/29 10:46:14,10:45:49.000,6.4,M,A,16.445191,-95.444705,158.0,17.7,-95.63,Roca,117.0,48.3925,141.04145457312708,"['N00W', 'N90W', 'V']",166.96357982991196,200.0,0.11487371820633288,4.031963470319634,0.013195971134547974,0.018468716463586308,0.0002275015410005255,12.04379528943488,3.4254901677165037,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1407-292
1451,OXJM,INSTITUTO DE INGENIERIA UNAM,2015/12/17 19:49:54,19:49:33.000,6.6,M,A,16.445191,-95.444705,158.0,15.76,-93.7,Roca,90.0,25.2638,208.42693959240205,"['N00W', 'N90W', 'V']",123.15178967526509,200.0,0.08394324374226222,2.493212669683258,0.007046468169972846,0.011990470989439686,0.00015518226744904855,19.892815640380412,4.266803535267193,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1512-171
1452,OXJM,INSTITUTO DE INGENIERIA UNAM,2016/04/25 07:07:09,07:07:48.000,6.0,M,A,16.445191,-95.444705,158.0,14.26,-93.29,Roca,16.0,1.0165,341.2400598841609,"['N00W', 'N90W', 'V']",10.2651289741689,200.0,0.012755498105636427,1.90625,0.00016270273192289447,0.0016138725252968485,2.2515619967163748e-05,35.68721709082319,5.8138132399759765,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1604-252
1453,OXJM,INSTITUTO DE INGENIERIA UNAM,2016/04/27 12:51:19,12:51:57.000,6.0,M,A,16.445191,-95.444705,158.0,14.35,-93.26,Roca,20.0,0.8359,336.5876335911975,"['N00W', 'N90W', 'V']",8.374565307961742,200.0,0.011520894516577557,2.018018018018018,0.00013273101046210682,0.001559576092957462,3.267574757554955e-05,26.266806101490758,4.962144730959397,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1604-271
1454,OXJM,INSTITUTO DE INGENIERIA UNAM,2016/05/08 07:33:59,07:34:09.000,6.0,M,A,16.445191,-95.444705,158.0,16.25,-97.98,Roca,35.0,5.0792,282.7462047165567,"['N00W', 'N90W', 'V']",28.4881504297336,200.0,0.03172121298114789,1.882716049382716,0.0010062353529953455,0.003809963880693523,2.119527151017712e-05,36.03339390810594,5.7720242682068434,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1605-081
1455,OXJM,INSTITUTO DE INGENIERIA UNAM,2017/09/08 04:49:17,04:49:07.000,8.2,M,A,16.445191,-95.444705,158.0,14.761,-94.103,Roca,45.9,275.7849,239.43527871038933,"['N90E', 'V', 'N00E']",1338.325376309231,200.0,0.6653203520896969,2.7208480565371023,0.4426511709047582,0.09656173554383816,0.0010252142469030607,15.582005724947628,3.7843931047199586,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1709-081
1456,OXJM,INSTITUTO DE INGENIERIA UNAM,2017/09/23 12:53:04,12:52:17.000,6.1,M,A,16.445191,-95.444705,158.0,16.496,-95.146,Roca,22.0,99.854,33.69155458326999,"['N90E', 'V', 'N00E']",302.38517578666045,200.0,0.24455887758371822,1.588516746411483,0.05980904460500808,0.038223217024091184,0.0023946631763077098,13.785510859162791,3.597434412935406,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1709-232
1457,OXJM,INSTITUTO DE INGENIERIA UNAM,2018/02/16 23:39:39,23:39:39.000,7.2,M,A,16.445191,-95.444705,158.0,16.218,-98.0135,Roca,16.0,15.1216,286.7519342810861,"['N90E', 'V', 'N00E']",126.82209493360946,200.0,0.11067745362627077,1.0893854748603353,0.012249498741195316,0.01431911555212705,4.6371383032912666e-05,29.1856731582522,5.18861519304356,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1802-162
1458,OXJM,INSTITUTO DE INGENIERIA UNAM,2018/02/19 06:56:58,06:57:17.000,6.0,M,A,16.445191,-95.444705,158.0,16.2477,-97.775,Roca,10.2,2.8733,260.0458629576736,"['N90E', 'V', 'N00E']",20.864698235460892,200.0,0.024149081381845478,2.5833333333333335,0.0005831781315869959,0.003780875752762656,5.275435333686371e-05,17.15057229493517,4.154499948670804,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1802-191
1459,OXJM,INSTITUTO DE INGENIERIA UNAM,2018/05/13 17:10:41,17:10:22.000,5.0,M,A,16.445191,-95.444705,158.0,16.98,-95.1228,Roca,104.5,3.5666,69.40946318001222,"['N90E', 'V', 'N00E']",7.43672385326043,200.0,0.013316016053497548,3.401785714285714,0.00017731628353700443,0.002098095631901646,0.0001163570747035212,10.986046825202719,3.164663622037877,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1805-131
1460,OXJM,INSTITUTO DE INGENIERIA UNAM,2018/07/22 12:39:40,12:39:38.000,5.0,M,A,16.445191,-95.444705,158.0,17.3777,-94.6972,Roca,150.4,4.5664,132.89244044032793,"['N90E', 'V', 'N00E']",11.151421586592308,200.0,0.018288629094673315,2.824561403508772,0.0003344739541625313,0.0030524600460671847,0.00010027442070053652,10.910996114443586,3.206237405356961,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1807-221
1461,OXJM,INSTITUTO DE INGENIERIA UNAM,2019/02/01 16:14:12,16:14:48.000,6.5,M,A,16.445191,-95.444705,158.0,14.5818,-92.4807,Roca,76.2,12.6522,389.30218054019724,"['N90E', 'V', 'N00E']",89.06062128723953,200.0,0.07092236956099067,2.2875,0.005029982504145736,0.011054906311167541,5.855678634974364e-05,15.655819033044452,3.89610436564068,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1902-011
1462,OXJM,INSTITUTO DE INGENIERIA UNAM,2019/09/22 01:50:24,01:50:15.000,5.0,M,A,16.445191,-95.444705,158.0,15.8793,-94.1975,Roca,76.4,3.4328,152.2904912475011,"['N90E', 'V', 'N00E']",11.292364546929827,200.0,0.01383197481357753,3.52212389380531,0.00019132352724344316,0.0026621847393470564,7.012167166836199e-05,8.454781417254841,3.0184994065026873,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1909-221
1463,OXJM,INSTITUTO DE INGENIERIA UNAM,2019/10/10 22:11:08,22:11:05.000,5.0,M,A,16.445191,-95.444705,158.0,15.6072,-96.88,Roca,23.2,2.6939,184.80786217013116,"['N90E', 'V', 'N00E']",11.063008911694757,200.0,0.01877001453110538,3.8053097345132745,0.0003523134454979071,0.0028129680201768223,7.232896139098049e-05,18.95041411271696,4.332376070033926,C:\Users\huevo\Downloads\Archivos_Acc\OXJM1910-101
1464,OXLC,INSTITUTO DE INGENIERIA UNAM,2002/01/16 23:09:55,23:10:49,5.8,Mb,A,17.065039,-96.703157,1507.0,15.43,-93.55,"Roca, cantera",76.0,4.3621,394.9494694592001,"['N90W', 'V', 'N00W']",30.446563654357156,200.0,0.06581915969418367,1.135298406415998,0.004332161782848452,0.0072548653622845965,6.452812953749589e-05,46.77579113657601,6.601240592183437,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0201-161
1465,OXLC,INSTITUTO DE INGENIERIA UNAM,2003/01/22 02:06:34.5,02:09:52,6.5,Mb,A,17.065039,-96.703157,1507.0,18.6,-104.22,"Roca, cantera",9.0,2.0567,853.0834862185926,"['N90W', 'V', 'N00W']",18.06869324198451,200.0,0.053318614465353416,0.45826968476600466,0.0028428746485049945,0.004947577443550304,0.00010192423011372602,78.40443190219624,8.686457724885715,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0301-221
1466,OXLC,INSTITUTO DE INGENIERIA UNAM,2007/06/13 19:29:48,19:32:06.000,6.6,M,A,17.065039,-96.703157,1542.0,13.26,-91.43,"Roca, cantera",20.0,0.5065,723.0621089112732,"['N90W', 'V', 'N00W']",5.694172677102939,200.0,0.009587034391609645,0.8647869561300783,9.191122842590611e-05,0.0009448439196936793,4.21064468053826e-05,64.18095313154883,7.830586530390167,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0706-131
1467,OXLC,INSTITUTO DE INGENIERIA UNAM,2007/07/06 01:09:19,01:09:13.000,6.2,M,A,17.065039,-96.703157,1542.0,16.9,-94.1,"Roca, cantera",100.0,4.2862,290.03900504205234,"['N90W', 'V', 'N00W']",28.142214018480253,200.0,0.028500886692804938,1.231116606634052,0.0008123005422761056,0.003268395743495626,5.335023949542803e-05,33.3915030773292,5.277215259026811,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0707-061
1468,OXLC,INSTITUTO DE INGENIERIA UNAM,2008/02/12 12:50:18,12:50:05.000,6.6,M,A,17.065039,-96.703157,1542.0,16.19,-94.54,"Roca, cantera",90.0,20.7938,259.46666964973764,"['N90W', 'V', 'N00W']",89.65741368884798,200.0,0.06353690966507444,1.0755077552108796,0.00403693888978783,0.008283974145881189,9.056171902663743e-05,23.419054107639063,4.602955122402438,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0802-121
1469,OXLC,INSTITUTO DE INGENIERIA UNAM,2008/04/15 03:03:06,03:05:14.000,6.5,M,A,17.065039,-96.703157,1542.0,13.27,-91.04,"Roca, cantera",40.0,0.7623,758.0335834012064,"['N90W', 'V', 'N00W']",9.790596581655134,200.0,0.010417238187294097,0.9298770778931279,0.00010851885145081841,0.001084330332232322,3.384235206826433e-05,53.825380027274925,7.173795523018614,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0804-151
1470,OXLC,INSTITUTO DE INGENIERIA UNAM,2008/10/16 19:41:22,19:42:49.000,6.6,M,A,17.065039,-96.703157,1542.0,13.87,-92.5,"Roca, cantera",23.0,0.8466,587.0713320566451,"['N90W', 'V', 'N00W']",10.40938595426639,200.0,0.01066605385040405,0.9624398475095308,0.00011376470473971905,0.0010894522482952289,3.491642485615075e-05,56.82302498372499,7.31827612791634,C:\Users\huevo\Downloads\Archivos_Acc\OXLC0810-161
1471,OXLC,INSTITUTO DE INGENIERIA UNAM,2011/02/25 13:07:27,13:06:57.000,6.0,M,A,17.065039,-96.703157,1542.0,17.73,-95.21,"Roca, cantera",135.0,8.0006,181.75153209976364,"['N90W', 'VERT', 'N00W']",43.40290245762258,100.0,0.025792678902216107,1.0826086956521739,0.0006652622849528238,0.004734200267707083,0.0019221521304680345,5.303657822948631,2.2889951592454043,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1102-251
1472,OXLC,INSTITUTO DE INGENIERIA UNAM,2011/04/07 13:11:22,13:11:02.000,6.7,M,A,17.065039,-96.703157,1542.0,17.2,-94.34,"Roca, cantera",167.0,12.1054,263.1992466609295,"['N90W', 'VERT', 'N00W']",78.14912874839439,100.0,0.03853363344224135,2.4794007490636703,0.0014848409062610212,0.006997952223102802,0.0019211173599095197,6.231875885075796,2.510720790971977,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1104-071
1473,OXLC,INSTITUTO DE INGENIERIA UNAM,2011/12/11 01:47:25,01:47:22.000,6.5,M,A,17.065039,-96.703157,1542.0,17.84,-99.98,"Roca, cantera",58.0,2.1894,374.41933194460944,"['N90W', 'VERT', 'N00W']",22.79747603405614,100.0,0.012486656897049793,2.0560344827586206,0.00015591660046464115,0.0020044097787546107,0.00036683252434668666,8.89163557998803,2.876772856830363,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1112-111
1474,OXLC,INSTITUTO DE INGENIERIA UNAM,2012/03/20 18:02:47,18:02:19.000,7.4,M,A,17.065039,-96.703157,1542.0,16.251,-98.521,"Roca, cantera",16.0,37.1708,221.47653027266514,"['N90W', 'VERT', 'N00W']",189.14079915346093,100.0,0.094745917982075,1.9309462915601026,0.008976788974266084,0.013295053226675051,0.0004325579223625589,20.39209640351142,4.470847681552387,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1203-201
1475,OXLC,INSTITUTO DE INGENIERIA UNAM,2013/08/21 12:38:30,12:38:29.000,6.0,M,A,17.065039,-96.703157,1542.0,16.79,-99.56,"Roca, cantera",20.0,1.0247,319.13521773116224,"['N90W', 'VERT', 'N00W']",11.463877608419109,100.0,0.008156765510194385,1.7744228224106662,6.653282358829666e-05,0.0014060993575236661,9.046387585560528e-05,13.696946633930192,3.7681728720999996,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1308-211
1476,OXLC,INSTITUTO DE INGENIERIA UNAM,2014/04/18 14:27:23,14:27:49.000,7.2,M,A,17.065039,-96.703157,1542.0,17.18,-101.19,"Roca, cantera",10.0,3.3669,499.0779112575402,"['N90W', 'VERT', 'N00W']",56.03502846495882,100.0,0.03446280641686344,0.643334149155624,0.0011876850261262038,0.004576741035975232,4.3210560754834136e-05,27.11925774592956,5.069690144347959,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1404-181
1477,OXLC,INSTITUTO DE INGENIERIA UNAM,2014/05/08 17:00:16,17:00:49.000,6.4,M,A,17.065039,-96.703157,1542.0,17.11,-100.87,"Roca, cantera",17.0,4.0046,463.3587706641154,"['N90W', 'VERT', 'N00W']",40.77245650805441,100.0,0.03350755810393744,0.6268989654244068,0.0011227564500887438,0.003907931879855592,4.3420025001089924e-05,37.369871188289466,5.894088127123381,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1405-081
1478,OXLC,INSTITUTO DE INGENIERIA UNAM,2014/05/10 07:36:01,07:37:04.000,6.1,M,A,17.065039,-96.703157,1542.0,17.06,-100.95,"Roca, cantera",12.0,0.7757,472.2277255311069,"['N90W', 'VERT', 'N00W']",8.458227323749698,100.0,0.013792508365839796,0.8484334282770742,0.00019023328702176076,0.0013759786986823586,2.9715655978558235e-05,61.48930231661616,7.565813959839737,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1405-101
1479,OXLC,INSTITUTO DE INGENIERIA UNAM,2014/07/07 11:23:58,11:24:45.000,6.9,M,A,17.065039,-96.703157,1542.0,14.75,-92.63,"Roca, cantera",60.0,3.2971,520.9575856666834,"['N90W', 'V', 'N00W']",41.709085912779784,100.0,0.033559363676024176,0.5639774409023639,0.001126230890339651,0.003810252977501063,8.926928718585369e-05,38.40656932565739,5.897738315764219,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1407-071
1480,OXLC,INSTITUTO DE INGENIERIA UNAM,2014/07/29 10:46:14,10:45:39.000,6.4,M,A,17.065039,-96.703157,1542.0,17.7,-95.63,"Roca, cantera",117.0,23.6649,138.65260088909727,"['N90W', 'V', 'N00W']",106.60250386189561,100.0,0.04839204423570592,1.9093736467068225,0.0023417899453105186,0.009625051218620917,0.006415019850953925,2.1613518729854615,1.5483063957721623,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1407-291
1481,OXLC,INSTITUTO DE INGENIERIA UNAM,2015/12/17 19:49:54,19:49:47.000,6.6,M,A,17.065039,-96.703157,1542.0,15.76,-93.7,"Roca, cantera",90.0,1.9387,364.1031755206322,"['N90E', 'V', 'N00E']",25.602801098450023,100.0,0.013533702658258814,2.069387755102041,0.00018316110764216167,0.0021227176954639344,0.0002790762785938028,11.665022002139684,3.309104472689501,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1512-171
1482,OXLC,INSTITUTO DE INGENIERIA UNAM,2016/04/27 12:51:19,12:52:43.000,6.0,M,A,17.065039,-96.703157,1542.0,14.35,-93.26,"Roca, cantera",20.0,0.3061,487.57126287044406,"['N90E', 'V', 'N00E']",3.3873289500689046,100.0,0.004863397571496734,0.8396946564885496,2.365263593844033e-05,0.000659793749200825,0.00011059576364346246,27.273169052559282,5.124482585336181,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1604-271
1483,OXLC,INSTITUTO DE INGENIERIA UNAM,2016/05/08 07:33:59,07:33:24.000,6.0,M,A,17.065039,-96.703157,1542.0,16.25,-97.98,"Roca, cantera",35.0,7.762,168.43798501673587,"['N90E', 'V', 'N00E']",35.24241381009805,100.0,0.031413632466483966,1.1712962962962963,0.0009868163047393355,0.0047306921693403715,0.0005937630449353277,14.029088520203405,3.6484710711193875,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1605-081
1484,OXLC,INSTITUTO DE INGENIERIA UNAM,2017/06/14 07:29:04,07:30:18.000,6.9,M,A,17.065039,-96.703157,1542.0,14.7282,-92.3167,"Roca, cantera",107.1,0.7859,552.6490908641571,"['N90E', 'V', 'N00E']",10.896869641877473,100.0,0.0073905964049338635,0.8564102564102564,5.462091522062135e-05,0.001088043213138563,0.00014085792536811678,17.37896798120241,4.072920110326777,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1706-141
1485,OXLC,INSTITUTO DE INGENIERIA UNAM,2017/09/19 18:14:40,18:14:16.000,7.1,M,A,17.065039,-96.703157,1542.0,18.3353,-98.6763,"Roca, cantera",38.5,22.5154,260.93770738518805,"['N90E', 'V', 'N00E']",175.8525740056959,100.0,0.07917589079489715,1.0723270440251573,0.006268821683165479,0.013336123673189378,0.00183316251012236,11.110751157538727,3.284027321600343,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1709-191
1486,OXLC,INSTITUTO DE INGENIERIA UNAM,2017/09/23 12:53:04,12:52:30.000,6.1,M,A,17.065039,-96.703157,1542.0,16.496,-95.146,"Roca, cantera",22.0,11.52,184.34707970571893,"['N90E', 'V', 'N00E']",54.74881985279939,100.0,0.045212115250503865,2.9098360655737707,0.0020441353654248443,0.006748520719806453,0.0007314439405127224,11.654260817881887,3.2407505698239114,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1709-233
1487,OXLC,INSTITUTO DE INGENIERIA UNAM,2018/05/13 17:10:41,17:10:08.000,5.0,M,A,17.065039,-96.703157,1542.0,16.98,-95.1228,"Roca, cantera",104.5,0.6941,175.98190687390473,"['N90E', 'V', 'N00E']",2.93748196506446,100.0,0.0022825896138602927,1.793548387096774,5.21021534530288e-06,0.00047381889223967703,0.0003015769923398221,1.2658295217652578,1.2591256462765037,C:\Users\huevo\Downloads\Archivos_Acc\OXLC1805-131
